state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,commodity_code,price_spread,rolling_avg_7d,rolling_avg_30d,month,season,price_lag_7,price_lag_30,price_volatility
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-13,3159,4522,3840,39,681,5749.428571428572,5992.9,2,Rabi,6476.0,6659.0,619.1690399236861
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-13,4302,6360,5331,39,1029,5595.142857142857,5966.8,2,Rabi,6411.0,6114.0,630.291361197358
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-13,4115,8316,6215,39,2100,5661.285714285715,5985.466666666666,2,Rabi,5752.0,5655.0,629.0298898294656
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-13,6329,7269,6799,39,470,5722.571428571428,5981.133333333333,2,Rabi,6370.0,6929.0,622.7219855315747
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-13,5909,6599,6254,39,345,5838.571428571428,5970.633333333333,2,Rabi,5442.0,6569.0,615.076641332332
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-14,5299,7109,6204,39,905,5879.285714285715,5985.233333333334,2,Rabi,5919.0,5766.0,615.2501416347892
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-14,6005,7000,6502,39,497,5877.857142857143,6014.1,2,Rabi,6512.0,5636.0,618.6061835649941
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-14,4859,6230,5544,39,685,6121.285714285715,5976.5,2,Rabi,3840.0,6672.0,611.4788038732214
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-14,5469,6869,6169,39,700,6241.0,5971.366666666667,2,Rabi,5331.0,6323.0,609.1114774440238
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-14,6299,7611,6955,39,656,6346.714285714285,6029.633333333333,2,Rabi,6215.0,5207.0,617.0260981086184
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-15,5499,6569,6034,39,535,6237.428571428572,6042.933333333333,2,Rabi,6799.0,5635.0,612.5101509832238
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-15,6099,7319,6709,39,610,6302.428571428572,6054.6,2,Rabi,6254.0,6359.0,621.9977602798293
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-15,5089,6899,6041,39,952,6279.142857142857,6027.5,2,Rabi,6204.0,6854.0,603.4003503136541
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-15,4890,6699,5795,39,905,6178.142857142857,6019.7,2,Rabi,6502.0,6029.0,604.890879301456
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-16,5211,6514,5869,39,658,6224.571428571428,6028.2,2,Rabi,5544.0,5614.0,600.7709644483144
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-16,4635,6455,5469,39,834,6124.571428571428,6011.666666666667,2,Rabi,6169.0,5965.0,609.3341947729174
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-16,6099,7219,6659,39,560,6082.285714285715,6020.833333333333,2,Rabi,6955.0,6384.0,617.1470558187626
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-16,5399,6619,6009,39,610,6078.714285714285,6007.933333333333,2,Rabi,6034.0,6396.0,613.065836220099
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-17,6199,8186,7193,39,994,6147.857142857143,6051.4,2,Rabi,6709.0,5889.0,649.4878406655772
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-17,5799,7125,6462,39,663,6208.0,6050.5,2,Rabi,6041.0,6489.0,648.8789669831531
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-17,4799,6379,5769,39,970,6204.285714285715,6070.233333333334,2,Rabi,5795.0,5177.0,630.1294712793027
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-17,4765,6230,5569,39,804,6161.428571428572,6061.4,2,Rabi,5869.0,5834.0,635.3907079302928
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-19,4075,4125,4100,39,25,5965.857142857143,6012.433333333333,2,Rabi,5469.0,5569.0,724.9404105515116
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-20,3755,4655,4205,39,450,5615.285714285715,5936.733333333334,2,Rabi,6659.0,6476.0,790.4740146368566
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-20,3889,5789,4839,39,950,5448.142857142857,5884.333333333333,2,Rabi,6009.0,6411.0,809.8178310831678
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-20,5120,6459,5790,39,670,5247.714285714285,5885.6,2,Rabi,7193.0,5752.0,809.6334036314696
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-20,5809,8329,7069,39,1260,5334.428571428572,5908.9,2,Rabi,6462.0,6370.0,833.7531822821032
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-21,5655,7957,6806,39,1151,5482.571428571428,5954.366666666667,2,Rabi,5769.0,5442.0,844.5354357863669
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-21,5455,6709,6082,39,627,5555.857142857143,5959.8,2,Rabi,5569.0,5919.0,844.824340035998
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-22,5796,6622,6209,39,413,5857.142857142857,5949.7,2,Rabi,4100.0,6512.0,839.791277434572
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-22,4855,6169,5512,39,657,6043.857142857143,6005.433333333333,2,Rabi,4205.0,3840.0,745.0941474107595
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-22,6065,7761,6913,39,848,6340.142857142857,6058.166666666667,2,Rabi,4839.0,5331.0,751.669089121171
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-22,4000,6944,5472,39,1472,6294.714285714285,6033.4,2,Rabi,5790.0,6215.0,758.5325942579822
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-22,5788,6729,6364,39,576,6194.0,6018.9,2,Rabi,7069.0,6799.0,747.469863306705
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-23,6099,7666,6883,39,784,6205.0,6039.866666666667,2,Rabi,6806.0,6254.0,762.9532788756774
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-23,5369,6455,5912,39,543,6180.714285714285,6030.133333333333,2,Rabi,6082.0,6204.0,762.6496792980075
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-23,4669,6169,5419,39,750,6067.857142857143,5994.033333333334,2,Rabi,6209.0,6502.0,765.1714021790561
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-23,5629,6555,6092,39,463,6150.714285714285,6012.3,2,Rabi,5512.0,5544.0,760.584809027999
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-24,6399,7729,7064,39,665,6172.285714285715,6042.133333333333,2,Rabi,6913.0,6169.0,784.1315307212719
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-24,4888,6169,5528,39,640,6180.285714285715,5994.566666666667,2,Rabi,5472.0,6955.0,770.0007919088455
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-24,5499,6711,6105,39,606,6143.285714285715,5996.933333333333,2,Rabi,6364.0,6034.0,770.2352499268677
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-24,5369,7174,6320,39,951,6062.857142857143,5983.966666666666,2,Rabi,6883.0,6709.0,761.0541003622409
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-24,6000,6800,6400,39,400,6132.571428571428,5995.933333333333,2,Rabi,5912.0,6041.0,764.7950337692971
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-26,4030,4080,4055,39,25,5937.714285714285,5937.933333333333,2,Rabi,5419.0,5795.0,842.5814166465923
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-27,5699,7829,6764,39,1065,6033.714285714285,5967.766666666666,2,Rabi,6092.0,5869.0,855.7975382278217
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-27,5399,6489,5944,39,545,5873.714285714285,5983.6,2,Rabi,7064.0,5469.0,850.6299734456557
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-27,6535,8469,7502,39,967,6155.714285714285,6011.7,2,Rabi,5528.0,6659.0,886.8630166744169
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-28,4569,6119,5369,39,800,6050.571428571428,5990.366666666667,2,Rabi,6105.0,6009.0,894.5940510041262
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-28,5096,7169,6299,39,1203,6047.571428571428,5960.566666666667,2,Rabi,6320.0,7193.0,867.6353788168916
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-01,5819,8356,7088,39,1269,6145.857142857143,5981.433333333333,3,Summer,6400.0,6462.0,887.412965458803
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-01,5099,6667,5823,39,724,6398.428571428572,5983.233333333334,3,Summer,4055.0,5769.0,887.0218938841949
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-01,5766,7829,6897,39,1131,6417.428571428572,6027.5,3,Summer,6764.0,5569.0,898.6967863485013
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-01,4689,6410,5689,39,1000,6381.0,6080.466666666666,3,Summer,5944.0,4100.0,824.9803229976793
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-02,5699,8109,6904,39,1205,6295.571428571428,6170.433333333333,3,Summer,7502.0,4205.0,757.8371075694434
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-02,5289,7294,6129,39,840,6404.142857142857,6213.433333333333,3,Summer,5369.0,4839.0,715.0772171149124
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-02,5099,7099,6099,39,1000,6375.571428571428,6223.733333333334,3,Summer,6299.0,5790.0,710.9814456735002
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-02,4109,6695,5769,39,1660,6187.142857142857,6180.4,3,Summer,7088.0,7069.0,697.1695781441415
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-03,4844,6689,5767,39,923,6179.142857142857,6145.766666666666,3,Summer,5823.0,6806.0,690.7980733622117
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-03,5400,8074,6737,39,1337,6156.285714285715,6167.6,3,Summer,6897.0,6082.0,699.0152482180943
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-04,7044,7369,7206,39,162,6373.0,6200.833333333333,3,Summer,5689.0,6209.0,724.2945239826752
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-06,5500,7558,6529,39,1029,6319.428571428572,6234.733333333334,3,Summer,6904.0,5512.0,714.6786079376552
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-06,5314,8019,6667,39,1353,6396.285714285715,6226.533333333334,3,Summer,6129.0,6913.0,708.0081693145344
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-06,5080,6686,5883,39,803,6365.428571428572,6240.233333333334,3,Summer,6099.0,5472.0,696.7920425598584
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-06,5269,7211,6331,39,1062,6445.714285714285,6239.133333333333,3,Summer,5769.0,6364.0,696.6159449170472
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-06,4855,6159,5507,39,652,6408.571428571428,6193.266666666666,3,Summer,5767.0,6883.0,698.0584371019527
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-07,5500,7558,6529,39,1029,6378.857142857143,6213.833333333333,3,Summer,6737.0,5912.0,698.5748587899219
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-08,4555,6411,5369,39,814,6116.428571428572,6212.166666666667,3,Summer,7206.0,5419.0,700.5932994715221
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-08,5011,7119,6065,39,1054,6050.142857142857,6211.266666666666,3,Summer,6529.0,6092.0,700.7703117891649
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-08,4210,5689,4855,39,645,5791.285714285715,6137.633333333333,3,Summer,6667.0,7064.0,723.7579364502585
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-09,6400,6500,6450,39,50,5872.285714285715,6168.366666666667,3,Summer,5883.0,5528.0,716.5175592012403
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-09,5145,7099,6311,39,1166,5869.428571428572,6175.233333333334,3,Summer,6331.0,6105.0,716.8763507738803
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-09,4720,6499,5599,39,879,5882.571428571428,6151.2,3,Summer,5507.0,6320.0,723.9069953599417
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-09,4899,6399,5649,39,750,5756.857142857143,6126.166666666667,3,Summer,6529.0,6400.0,727.980251879445
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-09,5389,7469,6429,39,1040,5908.285714285715,6205.3,3,Summer,5369.0,4055.0,615.4005227884533
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-10,5189,7100,6255,39,1066,5935.428571428572,6188.333333333333,3,Summer,6065.0,6764.0,606.4169689495094
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-10,5309,7569,6439,39,1130,6161.714285714285,6204.833333333333,3,Summer,4855.0,5944.0,606.2738702493717
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-10,4666,6211,5439,39,773,6017.285714285715,6136.066666666667,3,Summer,6450.0,7502.0,569.9808183907219
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-10,4511,5720,5055,39,544,5837.857142857143,6125.6,3,Summer,6311.0,5369.0,587.1759766766946
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-13,3525,6300,4912,39,1387,5739.714285714285,6079.366666666667,3,Summer,5599.0,6299.0,626.3502646467155
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-13,5539,7619,6579,39,1040,5872.571428571428,6062.4,3,Summer,5649.0,7088.0,604.6024969435425
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-13,4500,5820,5034,39,534,5673.285714285715,6036.1,3,Summer,6429.0,5823.0,631.9189357657604
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-13,4855,6599,5727,39,872,5597.857142857143,5997.1,3,Summer,6255.0,6897.0,612.7689754233637
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-13,5099,7100,6114,39,1015,5551.428571428572,6011.266666666666,3,Summer,6439.0,5689.0,610.3082281383345
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-14,4244,5869,5090,39,846,5501.571428571428,5950.8,3,Summer,5439.0,6904.0,608.6695723262997
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-14,4880,6019,5450,39,570,5558.0,5928.166666666667,3,Summer,5055.0,6129.0,614.4119186239345
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-14,4569,6859,5645,39,1076,5662.714285714285,5913.033333333334,3,Summer,4912.0,6099.0,615.6489978110617
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-14,4000,6250,5125,39,1125,5455.0,5891.566666666667,3,Summer,6579.0,5769.0,631.8585985058398
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-14,5251,7169,6210,39,959,5623.0,5906.333333333333,3,Summer,5034.0,5767.0,634.0198698797351
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-15,5196,7169,6183,39,987,5688.142857142857,5887.866666666667,3,Summer,5727.0,6737.0,616.8261775681624
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-15,4089,5266,4678,39,589,5483.0,5803.6,3,Summer,6114.0,7206.0,603.0679380725271
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-15,4896,6909,5903,39,1007,5599.142857142857,5782.733333333334,3,Summer,5090.0,6529.0,587.7382089832724
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-15,4700,6125,5413,39,713,5593.857142857143,5740.933333333333,3,Summer,5450.0,6667.0,566.9035029078659
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-27,5000,6300,5650,39,650,5594.571428571428,5733.166666666667,3,Summer,5645.0,5883.0,566.4859667941703
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-28,6400,8421,7410,39,1010,5921.0,5769.133333333333,3,Summer,5125.0,6331.0,635.7683775441111
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-11,4711,6289,5500,39,789,5819.571428571428,5768.9,4,Summer,6210.0,5507.0,635.8691770677688
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-11,5355,7269,6312,39,957,5838.0,5761.666666666667,4,Summer,6183.0,6529.0,628.1114184784434
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-12,5411,6769,6090,39,679,6039.714285714285,5785.7,4,Summer,4678.0,5369.0,626.3601007903387
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-12,4699,5800,5250,39,551,5946.428571428572,5758.533333333334,4,Summer,5903.0,6065.0,631.4817677403834
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-17,5359,7089,6224,39,865,6062.285714285715,5804.166666666667,4,Summer,5413.0,4855.0,613.1355862502612
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-17,4599,5969,5284,39,685,6010.0,5765.3,4,Summer,5650.0,6450.0,607.7169344471214
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-18,5509,7011,6260,39,751,5845.714285714285,5763.6,4,Summer,7410.0,6311.0,606.2072366716824
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-18,4869,6169,5519,39,650,5848.428571428572,5760.933333333333,4,Summer,5500.0,5599.0,607.1315220423701
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-19,4525,5909,5217,39,692,5692.0,5746.533333333334,4,Summer,6312.0,5649.0,614.9506699214132
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-19,5499,6555,6027,39,528,5683.0,5733.133333333333,4,Summer,6090.0,6429.0,603.8462771573528
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-20,4709,5699,5204,39,495,5676.428571428572,5698.1,4,Summer,5250.0,6255.0,603.0124576971384
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-20,5226,6589,5908,39,682,5631.285714285715,5680.4,4,Summer,6224.0,6439.0,588.1245235257799
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-21,4700,5806,5253,39,553,5626.857142857143,5674.2,4,Summer,5284.0,5439.0,591.7264862102846
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-21,5100,6899,6000,39,900,5589.714285714285,5705.7,4,Summer,6260.0,5055.0,582.7117433706663
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-04-22,4800,5000,4900,39,100,5501.285714285715,5705.3,4,Summer,5519.0,4912.0,583.2792050420579
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-04-23,4800,5000,4900,39,100,5456.0,5649.333333333333,4,Summer,5217.0,6579.0,577.0738513267331
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-25,4980,6016,5498,39,518,5380.428571428572,5664.8,4,Summer,6027.0,5034.0,566.1272794626094
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-25,5355,6356,5856,39,501,5473.571428571428,5669.1,4,Summer,5204.0,5727.0,567.1050714541151
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-26,5219,7099,6159,39,940,5509.428571428572,5670.6,4,Summer,5908.0,6114.0,568.3804942174811
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-26,4844,5720,5282,39,438,5513.571428571428,5677.0,4,Summer,5253.0,5090.0,562.6697445032228
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-27,5209,6500,5855,39,646,5492.857142857143,5690.5,4,Summer,6000.0,5450.0,561.8935811626043
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-27,4959,5888,5424,39,465,5567.714285714285,5683.133333333333,4,Summer,4900.0,5645.0,563.9555945672407
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-04-28,5019,6333,5676,39,657,5678.571428571428,5701.5,4,Summer,4900.0,5125.0,554.0368934559838
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-04-28,4891,5799,5345,39,454,5656.714285714285,5672.666666666667,4,Summer,5498.0,6210.0,549.1475734912027
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-05-02,5219,6289,5754,39,535,5642.142857142857,5658.366666666667,5,Summer,5856.0,6183.0,540.924144298504
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-05-02,4989,6059,5524,39,535,5551.428571428572,5686.566666666667,5,Summer,6159.0,4678.0,509.17266791054124
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-05-03,5178,6519,5849,39,671,5632.428571428572,5684.766666666666,5,Summer,5282.0,5903.0,508.47613332479176
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-05-03,4656,6059,5358,39,702,5561.428571428572,5682.933333333333,5,Summer,5855.0,5413.0,509.5877260832765
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-05-05,5259,6939,6099,39,840,5657.857142857143,5697.9,5,Summer,5424.0,5650.0,515.150353010564
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-05-05,4899,6111,5505,39,606,5633.428571428572,5634.4,5,Summer,5676.0,7410.0,401.76220450103017
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-05-06,5959,6039,5999,39,40,5726.857142857143,5651.033333333334,5,Summer,5345.0,5500.0,406.30984298409254
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-05-09,4156,5756,4956,39,800,5612.857142857143,5605.833333333333,5,Summer,5754.0,6312.0,405.6687185320207
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-05-10,4900,6455,5677,39,777,5634.714285714285,5592.066666666667,5,Summer,5524.0,6090.0,395.55320783668805
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-05-11,4378,7031,5704,39,1326,5614.0,5607.2,5,Summer,5849.0,5250.0,390.6694872598468
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-05-31,5209,6894,6052,39,843,5713.142857142857,5601.466666666666,5,Summer,5358.0,6224.0,382.4817086754264
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-05-31,4599,6369,5484,39,885,5625.285714285715,5608.133333333333,5,Summer,6099.0,5284.0,378.4795109776679
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-06-01,4960,6430,5695,39,735,5652.428571428572,5589.3,6,Kharif,5505.0,6260.0,358.451184576292
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-06-01,5000,7444,6222,39,1222,5684.285714285715,5612.733333333334,6,Kharif,5999.0,5519.0,376.23469686679147
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-06-02,5100,7509,6305,39,1205,5877.0,5649.0,6,Kharif,4956.0,5217.0,388.994902900757
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-06-02,4759,6430,5596,39,837,5865.428571428572,5634.633333333333,6,Kharif,5677.0,6027.0,382.45698278129424
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-06-21,5269,6689,5979,39,710,5904.714285714285,5660.466666666666,6,Kharif,5704.0,5204.0,378.52023435491924
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-06-21,5633,7851,6742,39,1109,6003.285714285715,5688.266666666666,6,Kharif,6052.0,5908.0,425.0884640858445
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-06-22,5389,6799,6094,39,705,6090.428571428572,5716.3,6,Kharif,5484.0,5253.0,423.1202771854946
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-06-22,5896,7719,6808,39,912,6249.428571428572,5743.233333333334,6,Kharif,5695.0,6000.0,465.405028152789
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-06-26,5579,8066,6823,39,1244,6335.285714285715,5807.333333333333,6,Kharif,6222.0,4900.0,477.5311026760493
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-06-26,5189,7039,6114,39,925,6308.0,5847.8,6,Kharif,6305.0,4900.0,448.54964742702964
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-08-01,8500,13999,11249,39,2749,7115.571428571428,6039.5,8,Kharif,5596.0,5498.0,1079.3171771845098
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-08-08,13502,14350,13901,39,399,8247.285714285714,6307.666666666667,8,Kharif,5979.0,5856.0,1794.5794884122333
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-08-09,5300,14300,10575,39,5275,8794.857142857143,6454.866666666667,8,Kharif,6742.0,6159.0,1955.8307827045635
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-08-10,5248,10000,7624,39,2376,9013.42857142857,6532.933333333333,8,Kharif,6094.0,5282.0,1954.1412424393313
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-08-11,8000,9000,8500,39,500,9255.142857142857,6621.1,8,Kharif,6808.0,5855.0,1981.9698377954876
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-08-21,9045,14080,11589,39,2544,9936.0,6826.6,8,Kharif,6823.0,5424.0,2164.7489557404465
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-08-21,8888,13929,10859,39,1971,10613.857142857143,6999.366666666667,8,Kharif,6114.0,5676.0,2273.8310597988134
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-08-22,8879,13919,11239,39,2360,10612.42857142857,7195.833333333333,8,Kharif,11249.0,5345.0,2378.194839663553
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-08-22,9412,14090,11869,39,2457,10322.142857142857,7399.666666666667,8,Kharif,13901.0,5754.0,2508.823550829245
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-08-23,9696,14459,12055,39,2359,10533.57142857143,7617.366666666667,8,Kharif,10575.0,5524.0,2621.291317512121
