State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/09/2016,7408,9099,8654,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/09/2016,7198,8469,8013,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/09/2016,6555,8699,8189,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/11/2016,7679,8577,8125,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/11/2016,7688,8499,8029,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/11/2016,7089,8461,8049,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/11/2016,7229,8455,8011,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/12/2016,5758,8955,8475,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/12/2016,6129,8774,8259,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/12/2016,5646,8909,8499,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/12/2016,5419,8799,8289,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/12/2016,5641,8809,8419,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/01/2015,6579,7687,7497,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/01/2015,6239,7300,6770,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/01/2015,6899,7799,7499,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/02/2015,6219,7699,7469,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/02/2015,6999,7739,7417,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,20/02/2015,7019,8139,7877,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/02/2015,7110,8327,7969,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,26/02/2015,7477,8369,7987,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/03/2015,6969,7869,7534,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/03/2015,7059,8039,7720,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/03/2015,7019,7899,7645,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/03/2015,6399,7469,6934,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/03/2015,6309,7569,6939,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/04/2015,6569,7867,7218,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/04/2015,6919,7939,7739,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/04/2015,6969,7812,7469,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/05/2015,7004,8017,7510,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/05/2015,6199,7441,6820,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/05/2015,6219,7744,6981,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/05/2015,6299,7493,6896,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/05/2015,6149,7369,6759,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/05/2015,6289,7639,6964,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/05/2015,6367,7610,6988,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/06/2015,5369,6413,5891,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/07/2015,6169,6773,6471,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/07/2015,6146,7165,6885,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/07/2015,6139,7185,6662,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/07/2015,6137,6699,6418,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/08/2015,6369,7199,6799,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/08/2015,6289,7099,6869,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/09/2015,6983,7677,7413,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/09/2015,6489,7499,7099,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/10/2015,6489,7551,7239,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/10/2015,7099,7846,7583,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/10/2015,7514,8499,8014,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/10/2015,7429,8484,8039,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/11/2015,7495,8569,8187,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/11/2015,7767,8686,8167,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/11/2015,8529,9285,8869,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,20/11/2015,8269,9589,8989,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/12/2015,8219,9377,8986,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/12/2015,8329,9377,8938,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/12/2015,8999,9669,9268,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/12/2015,9199,10199,9799,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/12/2015,9169,10020,9799,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/12/2015,8799,9612,9299,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/12/2015,8899,9699,9299,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,31/12/2015,9099,9810,9469,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/01/2015,8120,9287,8937,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/01/2015,6029,8611,7069,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/01/2015,7448,8898,8574,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/01/2015,7481,8749,8499,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/01/2015,6919,7996,7717,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/01/2015,6809,7829,7579,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/01/2015,6169,7869,7049,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/02/2015,7069,8069,7814,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/02/2015,7099,8399,7827,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/02/2015,7439,8369,8169,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/03/2015,7599,8899,8537,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/03/2015,7099,8114,7686,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/03/2015,7109,8419,7764,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/03/2015,7445,8513,7979,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/03/2015,7181,8230,7706,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/03/2015,7289,8299,7794,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/04/2015,7699,8709,8489,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/04/2015,7861,8865,8665,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/05/2015,6559,7909,7234,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/05/2015,7199,8277,7738,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/05/2015,6299,7985,7142,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/06/2015,6369,7349,6859,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/06/2015,5906,6916,6411,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/07/2015,6399,7855,7127,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/07/2015,6199,7600,6899,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/07/2015,7060,7969,7515,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/07/2015,6229,7929,7685,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/07/2015,6099,6877,6488,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/07/2015,6699,7700,7520,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/08/2015,6439,7359,7090,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/09/2015,6499,7499,7095,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/09/2015,6589,7890,7477,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/09/2015,6743,7779,7459,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/10/2015,7477,8549,8169,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/10/2015,7695,8800,8454,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/11/2015,7697,8923,8489,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/12/2015,8534,9469,9019,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/12/2015,9033,10187,9831,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/12/2015,9469,10549,10109,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/12/2015,9264,10229,9829,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/12/2015,9209,10329,9862,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/12/2018,4889,6912,5800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/01/2018,5499,8499,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/02/2018,5511,8522,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/02/2018,5655,7869,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/03/2018,5236,8379,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/03/2018,5779,9089,7300,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/04/2018,5448,8133,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/04/2018,6469,8588,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/04/2018,6509,7855,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/05/2018,5555,8699,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/05/2018,5609,8529,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/05/2018,6333,8739,7500,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/05/2018,5619,8889,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/05/2018,6019,8789,7400,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/05/2018,5698,8666,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/05/2018,5855,8309,7080,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,28/05/2018,5750,8222,6980,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/06/2018,5889,8169,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/06/2018,5869,8516,7190,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/06/2018,5869,8349,7109,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/06/2018,5734,8699,7210,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/07/2018,6008,7157,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/07/2018,5607,8699,7153,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/07/2018,7035,8329,7682,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/07/2018,5588,8411,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/07/2018,5508,8555,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/07/2018,5757,8749,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/08/2018,5869,8709,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/08/2018,5689,8288,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/08/2018,5688,8120,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/08/2018,5755,8299,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/09/2018,5591,8289,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/10/2018,5786,8008,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/10/2018,5700,8222,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/10/2018,6033,7799,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/11/2018,5671,7769,6850,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/11/2018,5586,8168,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/11/2018,5909,8133,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/12/2018,5659,8222,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/12/2018,5600,8200,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/12/2018,5169,8100,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/12/2018,5358,7800,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/12/2018,5339,8008,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/12/2018,5233,7888,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/01/2018,5209,7556,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/02/2018,5111,7439,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/02/2018,5058,7358,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/03/2018,5151,7200,5900,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/03/2018,5008,7227,5900,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/03/2018,5799,7289,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/03/2018,5011,7296,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/03/2018,5222,7369,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/03/2018,5255,7389,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/04/2018,5001,7014,5800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/04/2018,6008,6891,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/05/2018,5855,8299,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/05/2018,5222,8094,6658,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/05/2018,5325,8002,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/05/2018,5489,8034,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/05/2018,5200,7620,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/05/2018,5389,7402,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/05/2018,5232,7455,6340,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,31/05/2018,5198,7460,6500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/06/2018,5299,7398,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/06/2018,5309,7677,6490,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,20/06/2018,5469,7601,6059,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/06/2018,5256,7384,6320,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,26/06/2018,5255,7411,6330,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/07/2018,5289,7409,6349,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/07/2018,5098,7631,6364,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/07/2018,5566,7779,6672,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/07/2018,5100,7400,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/07/2018,5055,7388,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/08/2018,5055,7377,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/08/2018,5122,7511,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/09/2018,5014,7188,5900,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/09/2018,5129,7122,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/09/2018,5055,7205,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/09/2018,5300,7159,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/10/2018,5200,7099,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/10/2018,5299,7429,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/11/2018,5889,7099,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/12/2018,5000,7122,6000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/12/2018,5109,7389,6100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/01/2021,4629,5639,5134,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/01/2021,4589,5692,5141,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/01/2021,5111,6099,5605,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/02/2021,5399,6477,5938,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/02/2021,5529,7574,6552,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/02/2021,7485,7945,7715,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/02/2021,7789,8196,7993,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/03/2021,7599,8599,8099,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/03/2021,7589,9189,8389,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/03/2021,7989,9117,8553,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/03/2021,6599,8852,7726,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/03/2021,6758,8909,7834,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/03/2021,5558,8299,6929,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/04/2021,5269,7789,6529,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/04/2021,5422,7939,6681,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/06/2021,5722,7099,6411,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/07/2021,5009,7258,6134,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/07/2021,5699,7133,6416,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/07/2021,5884,6722,6303,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/07/2021,5689,6869,6279,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/07/2021,5555,6869,6212,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/08/2021,5499,6809,6154,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/08/2021,5400,6835,6118,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/10/2021,4889,6888,5889,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/10/2021,5589,6808,6199,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/10/2021,5522,6709,6116,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/11/2021,6399,7689,7044,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/12/2021,6029,7369,6699,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/12/2021,6011,8329,7170,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/12/2021,5139,7739,6439,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/12/2021,6089,7689,6889,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/01/2021,5369,6699,6034,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/02/2021,6299,7595,6947,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/02/2021,6221,8155,7188,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/02/2021,7439,8399,7919,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/02/2021,6699,8499,7599,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/03/2021,7599,9369,8484,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/03/2021,8511,9569,9040,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/03/2021,8019,9569,8794,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/03/2021,7415,10189,8802,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/03/2021,7099,10209,8654,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/03/2021,7299,9599,8449,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/04/2021,5909,8699,7304,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/04/2021,5899,8819,7359,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/04/2021,5599,8609,7104,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/04/2021,5699,8414,7057,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/07/2021,6129,7862,6996,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/07/2021,5699,7769,6734,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/07/2021,5899,8008,6954,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/08/2021,6111,7729,6920,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/08/2021,5809,7609,6709,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/08/2021,6374,8099,7237,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/08/2021,5689,7489,6589,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/09/2021,5759,7239,6499,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/09/2021,5559,7429,6494,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/09/2021,6056,7599,6828,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/09/2021,5500,7622,6561,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/10/2021,5396,7314,6355,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/11/2021,5859,7355,6607,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/11/2021,6019,7269,6644,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/11/2021,6399,7822,7111,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/11/2021,6029,8056,7043,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/11/2021,6619,8529,7574,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/12/2021,6233,8456,7345,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/12/2021,6159,8809,7484,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/12/2021,6359,8819,7589,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/12/2021,6699,8809,7754,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,28/12/2021,5624,9333,7479,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/01/2022,5589,8181,6885,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/01/2022,5389,7575,6482,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/01/2022,5311,7311,6311,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/02/2022,6859,8331,7595,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/02/2022,6599,7599,7099,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/02/2022,5100,7695,6398,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/02/2022,6809,8159,7484,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/02/2022,5509,7659,6584,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/03/2022,6099,7747,6923,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/03/2022,5169,7809,6489,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/03/2022,5311,7474,6393,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/03/2022,5579,7489,6534,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/04/2022,5599,7881,6740,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/04/2022,5700,7786,6743,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/04/2022,5555,7622,6589,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/05/2022,5255,6501,5878,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/05/2022,5299,6409,5854,39
