state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,commodity_code,price_spread
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-11-25,5899,8194,7047,39,1148
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-11-25,5389,7139,6319,39,930
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-11-25,5710,7944,6827,39,1117
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-11-28,5108,7569,6339,39,1231
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-11-28,5669,8299,6984,39,1315
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-11-29,4969,6929,5949,39,980
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-11-29,5299,7799,6549,39,1250
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-11-29,4689,6669,5699,39,1010
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-11-29,5569,7729,6659,39,1090
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-11-30,5689,8116,6903,39,1214
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-11-30,5080,6959,6040,39,960
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-11-30,5669,8199,7059,39,1390
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-11-30,5289,7299,6294,39,1005
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-01,4859,6959,5909,39,1050
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-01,5120,7077,6239,39,1119
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-01,5299,7646,6473,39,1174
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-01,5689,7419,6631,39,942
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-02,5239,6799,6019,39,780
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-02,5606,7856,6731,39,1125
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-05,5777,7838,6808,39,1031
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-05,5389,7149,6269,39,880
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-06,4519,7531,6666,39,2147
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-06,4359,6689,5369,39,1010
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-06,5664,7539,6602,39,938
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-06,5099,6733,5916,39,817
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-07,5009,6969,5989,39,980
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-07,5429,7289,6359,39,930
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-07,5511,7769,6640,39,1129
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-07,4999,6959,5979,39,980
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-08,4909,7029,5969,39,1060
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-08,5122,6959,6005,39,883
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-08,5489,7909,6699,39,1210
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-08,5759,7814,7033,39,1274
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-09,4809,6769,5789,39,980
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-09,5309,7769,6539,39,1230
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-12,4889,6769,5829,39,940
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-12,3811,4089,4059,39,248
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-12,4899,6209,5809,39,910
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-12,5599,8150,6875,39,1276
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-13,5609,7655,6632,39,1023
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-13,5189,6799,5789,39,600
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-13,5799,6839,6359,39,560
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-13,5233,6569,5901,39,668
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-14,5691,7769,6730,39,1039
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-14,4729,6349,5599,39,870
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-14,5699,8056,6878,39,1179
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-14,5455,7333,6394,39,939
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-15,5619,8189,6904,39,1285
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-15,5289,7008,6149,39,860
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-16,5320,7005,6499,39,1179
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-16,5189,6899,6044,39,855
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-16,5568,7931,6955,39,1387
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-16,5555,7869,6712,39,1157
Tamil Nadu,Erode,Chithode,Turmeric,Other,FAQ,2022-12-17,5500,7800,6150,39,650
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2022-12-18,4445,4638,4541,39,96
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-19,5089,6209,5899,39,810
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-19,5439,6899,6169,39,730
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-19,4359,5869,4899,39,540
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-19,5769,8214,6992,39,1223
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2022-12-19,4939,6700,5819,39,880
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-20,4733,6099,5519,39,786
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-20,5429,8269,6849,39,1420
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-20,4839,6969,5904,39,1065
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-20,5089,6660,6099,39,1010
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-21,5299,7119,6399,39,1100
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-21,5333,8019,6676,39,1343
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-21,4882,6869,5876,39,994
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-21,6389,8236,7339,39,950
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-22,5675,7899,6787,39,1112
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-22,5099,7389,6529,39,1430
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-22,4989,6999,6009,39,1020
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-22,5099,6969,6034,39,935
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-23,4769,6899,5834,39,1065
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-23,5321,7905,6613,39,1292
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-26,4799,6759,5779,39,980
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-26,5139,6499,5869,39,730
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-27,5221,6959,6090,39,869
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-27,5469,7899,6684,39,1215
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-28,5239,6969,6080,39,841
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-28,5677,8411,7169,39,1492
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-28,5189,6959,6074,39,885
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-28,5559,8586,7073,39,1514
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-29,5199,6759,5979,39,780
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-29,5835,8529,7019,39,1184
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-29,5539,8469,7004,39,1465
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-29,5008,6839,6299,39,1291
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2022-12-30,5358,8250,6804,39,1446
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2022-12-30,4819,6809,5814,39,995
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2022-12-30,5169,7311,6414,39,1245
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2022-12-30,4890,6689,5880,39,990
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-02,5299,7059,6179,39,880
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-02,4890,6729,5909,39,1019
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-02,5509,8459,6984,39,1475
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-02,5569,7849,6884,39,1315
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-03,5669,7929,6799,39,1130
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-03,4789,6679,5734,39,945
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-03,5369,5639,5504,39,135
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-03,5489,7373,6431,39,942
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-03,5033,6966,5999,39,966
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-04,5189,6729,5959,39,770
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-04,4809,6639,5724,39,915
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-04,5599,7531,6610,39,1011
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-04,5311,7659,6485,39,1174
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-05,4829,6699,5764,39,935
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-05,5459,7844,6652,39,1193
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-06,4793,6529,5901,39,1108
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-06,6397,7005,6701,39,304
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-06,5231,7441,6681,39,1450
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-09,5200,7839,6974,39,1774
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-09,4756,6689,5725,39,969
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-09,5311,8289,6800,39,1489
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-09,4899,6641,5885,39,986
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-10,5134,7936,6714,39,1580
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-10,5200,7839,6520,39,1320
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-10,4025,6050,5038,39,1013
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-10,4899,6641,5770,39,871
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-10,4890,6789,6009,39,1119
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-11,5455,7579,6517,39,1062
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-11,6802,7165,6983,39,181
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-11,4899,6369,5634,39,735
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-11,5134,7789,6519,39,1385
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-11,4850,6669,5729,39,879
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-12,4319,6469,5455,39,1136
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-12,5000,8973,6986,39,1986
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-12,4869,6919,5894,39,1025
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-12,5020,7614,6364,39,1344
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-12,5389,7694,6542,39,1153
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-13,4800,6589,5719,39,919
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-13,5329,7429,6379,39,1050
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-13,4821,6569,5695,39,874
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-13,5769,7581,6319,39,550
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-18,7008,7357,7182,39,174
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-19,4650,5000,4825,39,175
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-20,5001,7903,6452,39,1451
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-23,5265,7539,6402,39,1137
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-23,5236,6669,6089,39,853
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-23,4869,6677,5773,39,904
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-23,4356,6269,5236,39,880
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-24,4723,6009,5366,39,643
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-24,5155,6884,6161,39,1006
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-24,5318,7225,6272,39,954
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-24,4991,6608,5800,39,809
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-25,5469,7689,6579,39,1110
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-25,5355,6479,5929,39,574
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-25,4829,6777,5803,39,974
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-25,5826,7674,6670,39,844
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-27,5089,6606,5919,39,830
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-27,5416,7776,6771,39,1355
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-27,5209,6380,5795,39,586
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-27,5689,8009,6849,39,1160
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-29,3600,4725,4162,39,562
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-30,5000,6504,5752,39,752
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-30,5699,6359,6029,39,330
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-30,6255,7221,6738,39,483
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-01-31,4859,6409,5634,39,775
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-01-31,5436,7689,6519,39,1083
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-01-31,4535,7100,5817,39,1282
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-01-31,4855,6805,5594,39,739
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-01-31,5359,7129,6244,39,885
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-01,4869,6825,6146,39,1277
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-01,4880,6809,5845,39,965
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-01,5269,7575,6422,39,1153
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-01,5269,7659,6659,39,1390
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-02,5699,6529,6114,39,415
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-02,4811,6323,5655,39,844
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-02,6399,7459,6929,39,530
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-02,5369,7519,6569,39,1200
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-03,5425,7919,6672,39,1247
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-03,4862,6409,5636,39,774
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-03,5135,7291,6323,39,1188
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-03,4711,6686,5766,39,1055
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-06,4555,5859,5207,39,652
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-06,4811,6459,5635,39,824
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-06,6009,6709,6359,39,350
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-06,6499,7209,6854,39,355
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-07,5569,6691,6029,39,460
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-07,4889,6369,5614,39,725
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-07,5699,6230,5965,39,266
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-07,5909,6859,6384,39,475
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-08,4155,6200,5177,39,1022
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-08,5409,6259,5834,39,425
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-08,5202,6539,5889,39,687
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-08,5921,6969,6489,39,568
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-08,5933,6859,6396,39,463
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-09,4899,6399,5569,39,670
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-09,5682,7269,6476,39,794
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-09,5611,7211,6411,39,800
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-09,5269,6235,5752,39,483
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-10,5211,7479,6370,39,1159
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-10,4655,6229,5442,39,787
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-10,5429,6409,5919,39,490
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-10,5899,7125,6512,39,613
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-13,6329,7269,6799,39,470
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-13,5909,6599,6254,39,345
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-13,4115,8316,6215,39,2100
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-13,3159,4522,3840,39,681
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-13,4302,6360,5331,39,1029
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-14,5299,7109,6204,39,905
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-14,6005,7000,6502,39,497
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-14,4859,6230,5544,39,685
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-14,5469,6869,6169,39,700
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-14,6299,7611,6955,39,656
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-15,5089,6899,6041,39,952
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-15,4890,6699,5795,39,905
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-15,6099,7319,6709,39,610
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-15,5499,6569,6034,39,535
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-16,5211,6514,5869,39,658
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-16,4635,6455,5469,39,834
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-16,6099,7219,6659,39,560
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-16,5399,6619,6009,39,610
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-17,5799,7125,6462,39,663
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-17,4799,6379,5769,39,970
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-17,6199,8186,7193,39,994
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-17,4765,6230,5569,39,804
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-19,4075,4125,4100,39,25
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-20,5120,6459,5790,39,670
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-20,3755,4655,4205,39,450
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-20,3889,5789,4839,39,950
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-20,5809,8329,7069,39,1260
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-21,5655,7957,6806,39,1151
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-21,5455,6709,6082,39,627
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-22,5788,6729,6364,39,576
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-22,4000,6944,5472,39,1472
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-22,6065,7761,6913,39,848
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-22,4855,6169,5512,39,657
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-22,5796,6622,6209,39,413
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-23,6099,7666,6883,39,784
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-23,5369,6455,5912,39,543
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-23,4669,6169,5419,39,750
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-23,5629,6555,6092,39,463
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-24,6399,7729,7064,39,665
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-24,4888,6169,5528,39,640
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-24,5499,6711,6105,39,606
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-24,5369,7174,6320,39,951
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-24,6000,6800,6400,39,400
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-26,4030,4080,4055,39,25
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-02-27,5399,6489,5944,39,545
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-02-27,6535,8469,7502,39,967
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-02-27,5699,7829,6764,39,1065
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-02-28,4569,6119,5369,39,800
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-02-28,5096,7169,6299,39,1203
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-01,5819,8356,7088,39,1269
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-01,5099,6667,5823,39,724
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-01,5766,7829,6897,39,1131
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-01,4689,6410,5689,39,1000
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-02,5289,7294,6129,39,840
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-02,5099,7099,6099,39,1000
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-02,5699,8109,6904,39,1205
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-02,4109,6695,5769,39,1660
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-03,5400,8074,6737,39,1337
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-03,4844,6689,5767,39,923
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-04,7044,7369,7206,39,162
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-06,5500,7558,6529,39,1029
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,2023-03-06,5314,8019,6667,39,1353
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,2023-03-06,5080,6686,5883,39,803
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-06,5269,7211,6331,39,1062
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,2023-03-06,4855,6159,5507,39,652
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,2023-03-07,5500,7558,6529,39,1029
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,2023-03-08,4555,6411,5369,39,814
